grid_cod,POINT_X,POINT_Y,Value
10287,722388.719463,4365929.48482,0.0
10288,722396.457231,4365929.49214,0.0010089899878948927
10289,722404.195074,4365929.49954,0.006969450041651726
10290,722411.932841,4365929.50695,0.011554700322449207
10291,722419.670685,4365929.51437,0.017803199589252472
10292,722427.408455,4365929.52172,0.02419470064342022
10293,722435.146223,4365929.52915,0.030713999643921852
10294,722442.88407,4365929.5366,0.03735160082578659
10295,722450.621839,4365929.54404,0.044099800288677216
10296,722458.359609,4365929.5515,0.050954800099134445
10297,722466.097459,4365929.55889,0.06302829831838608
10298,722473.83523,4365929.56636,0.06889340281486511
10299,722481.573078,4365929.57384,0.0686665028333664
10300,722489.31085,4365929.58132,0.0759735032916069
10301,722497.048623,4365929.58882,0.10473600029945374
10302,722504.786476,4365929.59625,0.07665059715509415
10303,722512.524249,4365929.60376,0.12002900242805481
10304,722520.262023,4365929.61127,0.15361599624156952
10305,722527.999875,4365929.6188,0.17892499268054962
10306,722535.737651,4365929.62633,0.21283000707626343
10307,722543.475428,4365929.63379,0.24692699313163757
10308,722551.213282,4365929.64135,0.2812190055847168
10309,722558.951059,4365929.6489,0.2586899995803833
10310,722566.688914,4365929.65647,0.16032999753952026
10311,722574.426694,4365929.66396,0.16560399532318115
10312,722582.164472,4365929.67154,0.1832599937915802
10313,722589.902328,4365929.67913,0.19192099571228027
10314,722597.640108,4365929.68672,0.20359399914741516
10315,722605.377965,4365929.69433,0.17434699833393097
10316,722613.115748,4365929.70186,0.14551499485969543
10317,722620.853529,4365929.70948,0.11710000038146973
10621,722357.762715,4365937.16221,-9999.0
10622,722365.500471,4365937.16957,0.0
10623,722373.238229,4365937.17687,0.0
10624,722380.976064,4365937.18425,0.0
10625,722388.713821,4365937.19163,0.0
10626,722396.451656,4365937.19903,0.0
10627,722404.189417,4365937.20635,0.009239199571311474
10628,722411.927176,4365937.21376,0.013990400359034538
10629,722419.665013,4365937.22118,0.020486800000071526
10630,722427.402773,4365937.22861,0.027145400643348694
10631,722435.140611,4365937.23604,0.03394699841737747
10632,722442.878374,4365937.24341,0.04087449982762337
10633,722450.616136,4365937.25086,0.04791640117764473
10634,722458.353975,4365937.25831,0.05506519973278046
10635,722466.091738,4365937.26578,0.06809809803962708
10636,722473.829501,4365937.27325,0.0661621019244194
10637,722481.567345,4365937.28065,0.0736197978258133
10638,722489.305109,4365937.28814,0.08122629672288895
10639,722497.042874,4365937.29564,0.10986299812793732
10640,722504.780717,4365937.30314,0.11735299974679947
10641,722512.518483,4365937.31065,0.12443400174379349
10642,722520.256251,4365937.31809,0.15830400586128235
10643,722527.994096,4365937.32562,0.18382099270820618
10644,722535.731863,4365937.33315,0.21799899637699127
10645,722543.469708,4365937.34069,0.252360999584198
10646,722551.207479,4365937.34817,0.28691500425338745
10647,722558.945248,4365937.35572,0.3085860013961792
10648,722566.683095,4365937.36329,0.21046799421310425
10649,722574.420866,4365937.37086,0.17374399304389954
10650,722582.158714,4365937.37844,0.18350599706172943
10651,722589.896487,4365937.38595,0.20030200481414795
10652,722597.634259,4365937.39355,0.21233199536800385
10653,722605.372109,4365937.40115,0.2143149971961975
10654,722613.109881,4365937.40876,0.18557000160217285
10655,722620.847655,4365937.41638,0.15721899271011353
