POINT_X,POINT_Y,PLA,A,AC,CIB,CICCB,DBB,DOB,P,CUS_1,CUS_2,CUS_3,CUS_4,CUS_5,OC_1,OC_2,OC_3,OC_4,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63
722813.886498,4366453.95176,0.179510473705092,0.5845213797417861,1.0,0.0375685986365032,0.3926428665131056,0.1236592011249646,0.559631066403277,0.0072136089293329,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722821.623772,4366453.95962,0.1679833790282976,0.5845213797417861,1.0,0.0365431040437921,0.3835808976088149,0.1192262296512595,0.5546338311284199,0.0072136089293329,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722829.361123,4366453.96748,0.1556578512943606,0.5845213797417861,1.0,0.0355481540874154,0.374383331870081,0.1149157856343255,0.5496628336372724,0.0108092122931865,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722837.098397,4366453.97535,0.1433075459322507,0.5837200653372974,1.0,0.0345825759933704,0.36505689283315,0.1107409349817426,0.5447181606663096,0.0137998570998768,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722844.835674,4366453.98315,0.1309690834800295,0.582618297834888,1.0,0.0336463522575676,0.3556070454412763,0.106639313154114,0.5398011999991327,0.0128202092757194,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722852.573027,4366453.99104,0.11866834621907,0.5808486940346139,1.0,0.0336463522575676,0.3460405463515744,0.1025376913264854,0.5398011999991327,0.0158931302175718,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722860.310303,4366453.99893,0.1048098552739894,0.5808486940346139,1.0,0.0327324462359919,0.3363651127263368,0.0984360694988568,0.5349112143757034,0.0158931302175718,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722868.047657,4366454.00683,0.0923568621210923,0.5867249784272828,1.0,0.0344956506844672,0.3265874349809411,0.0933150192308917,0.5300489410560599,0.022864461613049,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722875.784935,4366454.01474,0.0830716097345533,0.5880270904509837,1.0,0.0335300550863327,0.3167141704098974,0.090233539434657,0.5252136861484018,0.0309026209079892,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722883.522214,4366454.02257,0.0696860388071348,0.5868585202145845,1.0,0.0325562500701804,0.2924544924031947,0.0861319176070284,0.5211458322039522,0.0386267729097687,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722891.25957,4366454.0305,0.0573386427932784,0.5868585202145845,1.0,0.0315577642877066,0.2826934744545077,0.0820302957793998,0.5171134968460449,0.0386267729097687,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722898.996849,4366454.03843,0.0450517971885497,0.5973423465028773,1.0,0.0305158246028258,0.2728846962138649,0.0779286739517712,0.5131180678582813,0.0387958678203422,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722906.734128,4366454.04637,0.0405100251902032,0.5963406875770969,1.0,0.029409277323269,0.2630380939417287,0.073827046592429,0.5091631881726143,0.0214822582243276,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722914.471487,4366454.05424,0.0364504343136727,0.5961737762664779,1.0,0.029409277323269,0.253168174578374,0.0697559487605775,0.5091631881726143,0.0085760913205632,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722922.208768,4366454.06219,0.0324404083270916,0.5961737762664779,1.0,0.0282158047348089,0.2432849406259997,0.0659120107486948,0.5052502022044075,0.0085760913205632,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722929.946126,4366454.07016,0.0294630596776817,0.5972421742422315,1.0,0.0269130891232186,0.2334050187604463,0.063225251909813,0.5013813217337755,0.0221492280382513,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722937.683407,4366454.07813,0.0255299692541617,0.5902974918738091,1.0,0.0254811495702313,0.2235451018992905,0.0594720174062228,0.4975592789596827,0.0231619798944587,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722945.420689,4366454.0861,0.0216348047219762,0.5886948630681706,1.0,0.0239047312617693,0.2137229759487599,0.0553704674908713,0.4937855917704433,0.0147104641054294,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722953.157974,4366454.09401,0.0177734750108435,0.5876598346190731,1.0,0.022174425749678,0.2039597389019029,0.0512689894877969,0.4900630357332593,0.0037239710032488,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722960.895334,4366454.102,0.0196318404750275,0.5876598346190731,1.0,0.0202937688600549,0.1942776479821554,0.0471674395724454,0.4863944731518084,0.0037239710032488,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722968.632618,4366454.11,0.0194384282233857,0.5885613212808688,1.0,0.0182768426329746,0.1878795905078275,0.0430659588035142,0.4827813785461666,0.0062741180455904,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722976.369979,4366454.11801,0.0192830526495183,0.5928349768678992,1.0,0.0182768426329746,0.1783886401185078,0.0389644088881627,0.4827813785461666,0.0069226809376642,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722984.107264,4366454.12603,0.0191628044051719,0.5905312059217568,1.0,0.0161565460048215,0.1690499794812081,0.0348629308850883,0.4792264841152988,0.0035345239939481,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722991.844551,4366454.13398,0.0190941681915162,0.5905312059217568,1.0,0.0139810414781021,0.1598913142021844,0.0318032792308138,0.4757320450075569,0.0035345239939481,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722999.581914,4366454.14201,0.0190291943527867,0.5909652644876572,1.0,0.0118172821954974,0.1509471562261092,0.027855585632343,0.4723015306819438,0.0068612611997853,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723007.3192,4366454.15005,0.0189924517890808,0.5908650922270113,1.0,0.0097439665438034,0.1422463703896258,0.0246090892869913,0.4689371095503364,0.0274009286395367,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723015.056565,4366454.1581,0.0196538211469876,0.5905645754450739,1.0,0.0078456830359632,0.1338245450656236,0.0205076099009885,0.4656401693963358,0.0545449870955051,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723022.793852,4366454.16615,0.0235773229238351,0.5901973196131632,1.0,0.0061917391147077,0.125711687760699,0.0164060586027086,0.4624143097836575,0.073386055842327,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723030.531142,4366454.17413,0.052731680200124,0.5901973196131632,1.0,0.0048279342304488,0.117941118068269,0.0123045805996342,0.459262306279504,0.073386055842327,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723038.268508,4366454.18221,0.133568011339599,0.5616172757349855,1.0,0.0048279342304488,0.1105395148476753,0.0084554925623676,0.459262306279504,0.0811732708891426,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723115.641657,4366454.26317,0.2894252011573476,0.5527361419363481,0.3244764692636793,0.001772009005539,0.0586038075203597,0.0020507609555256,0.4346405098370005,0.2483331682905958,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723123.379028,4366454.27133,0.1545975897392,0.5796133847482415,0.3244764692636793,0.0018523527767565,0.0551086119796804,0.0020507609555256,0.4323681876630375,0.1916539919408038,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723131.116323,4366454.27949,0.1251074853253244,0.5796133847482415,1.0,0.001949973084399,0.0517145344496402,0.0061522757790688,0.4301967400095844,0.1916539919408038,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723138.853621,4366454.28758,0.1252831123393256,0.5795799515375688,1.0,0.0020592161075292,0.0483738146382827,0.0102537689943557,0.4281297664403568,0.1127708483311057,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723146.590994,4366454.29576,0.1254684500256433,0.576141043562361,1.0,0.0021755132787643,0.0461599992468313,0.0143553196011714,0.4261672669553545,0.025292759045524,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723154.32829,4366454.30395,0.1256645516582591,0.5773429833254161,1.0,0.0022953287720068,0.0428592894442691,0.0184567976042458,0.4243120171217802,0.0133672720151337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723162.065664,4366454.31214,0.1258692721547961,0.5773429833254161,1.0,0.0022953287720068,0.0396030278468419,0.0225583489025257,0.4243120171217802,0.0133672720151337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723169.802962,4366454.32034,0.1260276742857594,0.5725351605925174,1.0,0.0024174898132543,0.0364490103695725,0.0258184048608982,0.4225640603078711,0.0133027165743097,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723177.540262,4366454.32847,0.1262463956193666,0.5725685301158346,1.0,0.0025408323805493,0.033486149983165,0.0305899752913841,0.4209248276654661,0.0195780111822533,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723185.277638,4366454.33669,0.1264726825429137,0.5722012742839241,1.0,0.0026630021738416,0.0308200194550323,0.0348629308850883,0.4193936253027645,0.032716143860268,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723193.014937,4366454.34491,0.1267054175583958,0.5712997876187895,1.0,0.002785171967134,0.0285639749566159,0.03917967552384,0.4179704098515288,0.0540450912289112,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723200.752314,4366454.35315,0.1269435473918315,0.5712997876187895,1.0,0.0029061602343791,0.0268224797062437,0.0438402438228902,0.4166537501599204,0.0540450912289112,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723208.489616,4366454.36131,0.127188138162007,0.5721344715499342,1.0,0.003027148501624,0.0256788989291948,0.0487244178159059,0.4154423018125755,0.0735305967786074,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723216.226917,4366454.36956,0.1274381109053316,0.5713665903561183,1.0,0.0031457912208641,0.0251887928818881,0.0534969314035648,0.4143338096611423,0.087072635858384,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723223.964295,4366454.37781,0.130572564360435,0.5693632725078964,1.0,0.0031457912208641,0.0253766130452782,0.0571459041687701,0.4143338096611423,0.0806688595806428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723231.701597,4366454.38607,0.1688701586518339,0.5693632725078964,1.0,0.0032632611661015,0.0262356855644211,0.0619485102785434,0.4133262787666941,0.0806688595806428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723239.438899,4366454.39434,0.226355874458373,0.550899799082762,1.0,0.0033807311113391,0.0277360112129374,0.0667678608854565,0.4124160661972778,0.0536860180707778,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723247.176282,4366454.40254,0.2288459682881296,0.550899799082762,1.0,0.0034958467565268,0.0298309144073051,0.0716299218532603,0.411603215321131,0.0239435583585367,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723254.913585,4366454.41083,0.2245963160483708,0.550899799082762,1.0,0.0036097896277119,0.0324592540248126,0.0763205052304343,0.4108876827700161,0.0293547915264599,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723262.650966,4366454.41912,0.2203477427722026,0.550899799082762,1.0,0.003723732498897,0.0355554755870592,0.0809202412747617,0.4102709430640093,0.0587099068300851,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723270.38827,4366454.42742,0.2161013017336067,0.550899799082762,1.0,0.0038353298220771,0.0390517972372575,0.0856055308019975,0.409754383986712,0.0587099068300851,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723278.125575,4366454.43573,0.2118559525034061,0.5342058657772237,1.0,0.0039469271452573,0.0428826230959216,0.0901987394242486,0.4093408244735638,0.0587099068300851,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723285.862883,4366454.44397,0.2086708648283661,0.5342058657772237,1.0,0.0039469271452573,0.046983516513953,0.0937311921736784,0.4093408244735638,0.0293547915264599,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723293.600266,4366454.4523,0.2000519366831282,0.5342058657772237,1.0,0.00405734294239,0.0512977745649799,0.0983186090917652,0.4090352952401191,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723301.337573,4366454.46063,0.1957494794514466,0.5342058657772237,1.0,0.004166594717565,0.0557743083097914,0.1029980958514095,0.408846296460935,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723309.074957,4366454.46897,0.1914481011833558,0.5342058657772237,1.0,0.0042746649666929,0.0603675268732995,0.1077870662870996,0.4090352952401191,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723316.812265,4366454.47732,0.1871488679976418,0.5342058657772237,1.0,0.0043827352158206,0.0634737509377448,0.1126702971229424,0.4093408244735638,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723324.549575,4366454.48559,0.1828507266203232,0.5342058657772237,1.0,0.0044884511648984,0.0681714327195807,0.1176376321327243,0.409754383986712,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723332.286961,4366454.49396,0.1785525723982,0.5342058657772237,1.0,0.0045941758660212,0.0728902456153331,0.1226774768446893,0.4102709430640093,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723340.02427,4366454.50233,0.1742544310208814,0.5342058657772237,1.0,0.0046987190410965,0.0776023680957076,0.1277818545277916,0.4108876827700161,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723347.761657,4366454.51071,0.1710305520357936,0.5342058657772237,1.0,0.0046987190410965,0.0822844996299198,0.131648555541237,0.4108876827700161,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723355.49897,4366454.51901,0.1667302398864888,0.5342058657772237,1.0,0.0048032709682168,0.086917728202223,0.1368413853251869,0.411603215321131,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723363.236281,4366454.52741,0.1683292510831509,0.5342058657772237,1.0,0.0049066413692896,0.0914853774554745,0.1420291369960299,0.4124153723054772,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723370.973669,4366454.53581,0.2025549780759736,0.5342058657772237,1.0,0.0050100117703625,0.0959752423497397,0.1472125407399645,0.4133227225712161,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723378.710981,4366454.54422,0.2165861931092041,0.5342058657772237,1.0,0.0051110366234303,0.1003773038223857,0.152398843101838,0.4143231844429458,0.0069189921070429,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723386.448293,4366454.55263,0.2111706693304393,0.5342058657772237,0.3244764692636793,0.0052132342505007,0.1046826854807329,0.1575887742678489,0.4154159772923908,0.0218797456519068,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723394.185686,4366454.56098,0.1705510554781498,0.5342058657772237,0.3244764692636793,0.0053142503515237,0.1088846969094032,0.1626445613784782,0.4165990628123868,0.0403443931683372,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723401.922999,4366454.56941,0.157602734545876,0.5342058657772237,0.3244764692636793,0.005414102430589,0.1129789330329248,0.1663836568220455,0.4178709231146201,0.0403443931683372,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723409.660391,4366454.57785,0.1433010721507063,0.5342058657772237,0.3244764692636793,0.005414102430589,0.1169609059736557,0.1714133453077969,0.4178709231146201,0.0489248009616404,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723417.397705,4366454.5863,0.1495042393507063,0.5342058657772237,0.3244764692636793,0.0055139457576095,0.1208295227429451,0.1764901750570518,0.4192316015673281,0.0403443931683372,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723425.13502,4366454.59475,0.1563743858770447,0.5342058657772237,0.3244764692636793,0.0056137978366748,0.1245825476821888,0.1815474114766506,0.420678279235071,0.0218797456519068,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723432.872415,4366454.60314,0.1611024557108566,0.5342058657772237,0.3244764692636793,0.0057124683896928,0.1282199973518209,0.1865292506395546,0.4222109127496113,0.0403444554736687,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723440.609732,4366454.61161,0.1595842640250623,0.5342058657772237,0.3244764692636793,0.0058111389427108,0.1317429978613606,0.1915567596301381,0.4238267265437466,0.0403444554736687,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723448.347048,4366454.62009,0.1657098486049668,0.5342058657772237,0.3244764692636793,0.0059086367217263,0.1351514995295056,0.1966270619573167,0.4255248966209637,0.0773570746677595,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723456.084443,4366454.62858,0.1642509100030303,0.5008179991661472,0.3244764692636793,0.0060073160267891,0.138447771135728,0.2017365066900987,0.4273048158259372,0.0553521772056237,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
