grid_cod,POINT_X,POINT_Y,Value
9613,722404.206312,4365914.08582,0.271928995847702
9614,722411.944171,4365914.09323,0.1409270018339157
9615,722419.681953,4365914.10065,0.14048099517822266
9616,722427.419814,4365914.10807,0.14048099517822266
9617,722435.157597,4365914.11551,0.14003099501132965
9618,722442.895384,4365914.12287,0.13957799971103668
9619,722450.633246,4365914.13032,0.13912199437618256
9620,722458.371031,4365914.13777,0.13866199553012848
9621,722466.108817,4365914.14523,0.13819999992847443
9622,722473.846683,4365914.15263,0.13773399591445923
9623,722481.584469,4365914.16011,0.13726499676704407
9624,722489.322334,4365914.16759,0.13726499676704407
9625,722497.060122,4365914.17509,0.13679400086402893
9626,722504.79791,4365914.18259,0.13631899654865265
9627,722512.535701,4365914.19002,0.1358419954776764
9628,722520.273568,4365914.19754,0.13536299765110016
9629,722528.011358,4365914.20506,0.13488000631332397
9630,722535.749226,4365914.21259,0.1343960016965866
9631,722543.487017,4365914.22013,0.13390900194644928
9632,722551.224811,4365914.2276,0.13390900194644928
9633,722558.96268,4365914.23516,0.133419007062912
9634,722566.700473,4365914.24272,0.1329279989004135
9635,722574.438344,4365914.25029,-9999.0
9946,722365.51171,4365921.75587,-9999.0
9947,722373.249482,4365921.76324,0.2814350128173828
9948,722380.987256,4365921.77054,0.27915599942207336
9949,722388.725106,4365921.77793,0.2768760025501251
9950,722396.46288,4365921.78532,0.2745949923992157
9951,722404.200731,4365921.79273,0.27231401205062866
9952,722411.938505,4365921.80014,0.14119300246238708
9953,722419.676282,4365921.80747,0.14074300229549408
9954,722427.414135,4365921.8149,0.14074300229549408
9955,722435.151911,4365921.82233,0.1402910053730011
9956,722442.889687,4365921.82977,0.13983500003814697
9957,722450.627544,4365921.83714,0.1393750011920929
9958,722458.365321,4365921.8446,0.13891200721263885
9959,722466.103177,4365921.85206,0.13844700157642365
9960,722473.840955,4365921.85954,0.13797800242900848
9961,722481.578734,4365921.86701,0.13750499486923218
9962,722489.316594,4365921.87442,0.13750499486923218
9963,722497.054374,4365921.88192,0.1370300054550171
9964,722504.792155,4365921.88942,0.13655200600624084
9965,722512.530013,4365921.89693,0.13607199490070343
9966,722520.267795,4365921.90445,0.13558800518512726
9967,722528.005579,4365921.91189,0.13510200381278992
9968,722535.74344,4365921.91943,0.1346140056848526
9969,722543.481223,4365921.92697,0.13412299752235413
9970,722551.219084,4365921.93452,0.13412299752235413
9971,722558.956871,4365921.94199,0.1336289942264557
9972,722566.694656,4365921.94956,0.13313399255275726
9973,722574.432519,4365921.95713,0.13263599574565887
9974,722582.170305,4365921.96471,0.1321370005607605
9975,722589.908169,4365921.9723,0.13163599371910095
9976,722597.645958,4365921.97981,-9999.0
10284,722365.506092,4365929.46269,0.284186989068985
10285,722373.243856,4365929.47006,0.2818939983844757
10286,722380.981698,4365929.47744,0.2795979976654053
10287,722388.719463,4365929.48482,0.27730199694633484
10288,722396.457231,4365929.49214,0.2750050127506256
10289,722404.195074,4365929.49954,0.2727069854736328
10290,722411.932841,4365929.50695,0.1414629966020584
10291,722419.670685,4365929.51437,0.14101099967956543
10292,722427.408455,4365929.52172,0.14101099967956543
10293,722435.146223,4365929.52915,0.1405549943447113
10294,722442.88407,4365929.5366,0.14009599387645721
10295,722450.621839,4365929.54404,0.13963399827480316
10296,722458.359609,4365929.5515,0.13916799426078796
10297,722466.097459,4365929.55889,0.1386989951133728
10298,722473.83523,4365929.56636,0.1382260024547577
10299,722481.573078,4365929.57384,0.1377509981393814
10300,722489.31085,4365929.58132,0.1377509981393814
10301,722497.048623,4365929.58882,0.13727200031280518
10302,722504.786476,4365929.59625,0.13679100573062897
10303,722512.524249,4365929.60376,0.1363060027360916
10304,722520.262023,4365929.61127,0.13581900298595428
10305,722527.999875,4365929.6188,0.1353289932012558
10306,722535.737651,4365929.62633,0.13483700156211853
