grid_cod,POINT_X,POINT_Y,Value
9971,722558.956871,4365921.94199,690.93798828125
9972,722566.694656,4365921.94956,682.948974609375
9973,722574.432519,4365921.95713,674.9609985351562
9974,722582.170305,4365921.96471,666.9719848632812
9975,722589.908169,4365921.9723,660.9810180664062
9976,722597.645958,4365921.97981,652.9929809570312
10284,722365.506092,4365929.46269,857.0130004882812
10285,722373.243856,4365929.47006,851.3569946289062
10286,722380.981698,4365929.47744,845.7000122070312
10287,722388.719463,4365929.48482,840.0479736328125
10288,722396.457231,4365929.49214,834.4290161132812
10289,722404.195074,4365929.49954,828.8499755859375
10290,722411.932841,4365929.50695,824.6909790039062
10291,722419.670685,4365929.51437,819.1820068359375
10292,722427.408455,4365929.52172,813.7150268554688
10293,722435.146223,4365929.52915,808.2899780273438
10294,722442.88407,4365929.5366,802.906982421875
10295,722450.621839,4365929.54404,797.5689697265625
10296,722458.359609,4365929.5515,790.4959716796875
10297,722466.097459,4365929.55889,782.5009765625
10298,722473.83523,4365929.56636,776.5050048828125
10299,722481.573078,4365929.57384,768.510009765625
10300,722489.31085,4365929.58132,760.5159912109375
10301,722497.048623,4365929.58882,752.52099609375
10302,722504.786476,4365929.59625,744.5269775390625
10303,722512.524249,4365929.60376,736.531982421875
10304,722520.262023,4365929.61127,728.5380249023438
10305,722527.999875,4365929.6188,722.5430297851562
10306,722535.737651,4365929.62633,714.5490112304688
10307,722543.475428,4365929.63379,706.5549926757812
10308,722551.213282,4365929.64135,698.5609741210938
10309,722558.951059,4365929.6489,690.5679931640625
10310,722566.688914,4365929.65647,682.5750122070312
10311,722574.426694,4365929.66396,674.5809936523438
10312,722582.164472,4365929.67154,666.5880126953125
10313,722589.902328,4365929.67913,660.593994140625
10314,722597.640108,4365929.68672,652.6010131835938
10315,722605.377965,4365929.69433,644.6079711914062
10316,722613.115748,4365929.70186,636.6160278320312
10317,722620.853529,4365929.70948,628.6240234375
10621,722357.762715,4365937.16221,-9999.0
10622,722365.500471,4365937.16957,851.3569946289062
10623,722373.238229,4365937.17687,845.7000122070312
10624,722380.976064,4365937.18425,840.0430297851562
10625,722388.713821,4365937.19163,834.385986328125
10626,722396.451656,4365937.19903,828.7340087890625
10627,722404.189417,4365937.20635,823.1160278320312
10628,722411.927176,4365937.21376,818.9290161132812
10629,722419.665013,4365937.22118,813.3809814453125
10630,722427.402773,4365937.22861,807.8740234375
10631,722435.140611,4365937.23604,802.4089965820312
10632,722442.878374,4365937.24341,796.9869995117188
10633,722450.616136,4365937.25086,791.6079711914062
10634,722458.353975,4365937.25831,786.2750244140625
10635,722466.091738,4365937.26578,780.64599609375
10636,722473.829501,4365937.27325,776.1699829101562
10637,722481.567345,4365937.28065,768.1929931640625
10638,722489.305109,4365937.28814,760.2160034179688
10639,722497.042874,4365937.29564,752.239013671875
10640,722504.780717,4365937.30314,744.2630004882812
10641,722512.518483,4365937.31065,736.27197265625
10642,722520.256251,4365937.31809,728.2750244140625
10643,722527.994096,4365937.32562,722.2769775390625
10644,722535.731863,4365937.33315,714.280029296875
10645,722543.469708,4365937.34069,706.2830200195312
10646,722551.207479,4365937.34817,698.2860107421875
10647,722558.945248,4365937.35572,690.2899780273438
10648,722566.683095,4365937.36329,682.2930297851562
10649,722574.420866,4365937.37086,674.2969970703125
10650,722582.158714,4365937.37844,666.2999877929688
10651,722589.896487,4365937.38595,660.302978515625
10652,722597.634259,4365937.39355,652.3070068359375
10653,722605.372109,4365937.40115,644.3099975585938
10654,722613.109881,4365937.40876,636.3140258789062
10655,722620.847655,4365937.41638,628.3179931640625
10656,722628.585508,4365937.42393,620.322998046875
10657,722636.323283,4365937.43156,612.3270263671875
10658,722644.061135,4365937.4392,604.3309936523438
10959,722357.757104,4365944.86901,851.3569946289062
10960,722365.494852,4365944.87637,845.7000122070312
10961,722373.232678,4365944.88375,840.0430297851562
10962,722380.970429,4365944.89105,834.385986328125
10963,722388.708256,4365944.89844,828.72900390625
10964,722396.446006,4365944.90583,823.072021484375
10965,722404.183757,4365944.91323,817.4199829101562
10966,722411.921586,4365944.92065,813.2039794921875
10967,722419.65934,4365944.92799,807.6160278320312
10968,722427.397092,4365944.93541,802.0700073242188
10969,722435.134923,4365944.94285,796.5650024414062
10970,722442.872676,4365944.95029,791.10302734375
10971,722450.61043,4365944.95774,785.6840209960938
10972,722458.348264,4365944.96512,780.3099975585938
10973,722466.086019,4365944.97259,774.9810180664062
10974,722473.823852,4365944.98006,770.7479858398438
10975,722481.561608,4365944.98754,765.0910034179688
10976,722489.299365,4365944.99503,759.4450073242188
10977,722497.037202,4365945.00245,751.6649780273438
10978,722504.774959,4365945.00995,743.6829833984375
10979,722512.512718,4365945.01746,735.7009887695312
10980,722520.250554,4365945.02498,727.719970703125
10981,722527.988315,4365945.03243,721.7340087890625
10982,722535.726075,4365945.03996,713.7529907226562
10983,722543.463913,4365945.04751,705.7730102539062
10984,722551.201674,4365945.05506,697.7940063476562
10985,722558.939515,4365945.06254,689.8140258789062
10986,722566.677277,4365945.0701,681.8359985351562
