grid_cod,POINT_X,POINT_Y,Value
10968,722427.397092,4365944.93541,4
10969,722435.134923,4365944.94285,4
10970,722442.872676,4365944.95029,4
10971,722450.61043,4365944.95774,4
10972,722458.348264,4365944.96512,4
10973,722466.086019,4365944.97259,4
10974,722473.823852,4365944.98006,4
10975,722481.561608,4365944.98754,4
10976,722489.299365,4365944.99503,4
10977,722497.037202,4365945.00245,4
10978,722504.774959,4365945.00995,4
10979,722512.512718,4365945.01746,4
10980,722520.250554,4365945.02498,4
10981,722527.988315,4365945.03243,4
10982,722535.726075,4365945.03996,4
10983,722543.463913,4365945.04751,4
10984,722551.201674,4365945.05506,4
10985,722558.939515,4365945.06254,4
10986,722566.677277,4365945.0701,4
10987,722574.415039,4365945.07767,4
10988,722582.15288,4365945.08526,4
10989,722589.890643,4365945.09284,4
10990,722597.628485,4365945.10044,4
10991,722605.366252,4365945.10797,4
10992,722613.104017,4365945.11558,4
10993,722620.84186,4365945.1232,4
10994,722628.579626,4365945.13082,4
10995,722636.317393,4365945.13846,4
10996,722644.05524,4365945.14602,4
10997,722651.793008,4365945.15367,4
10998,722659.530853,4365945.16133,3
10999,722667.268622,4365945.169,4
11297,722357.751491,4365952.5758,4
11298,722365.489309,4365952.58317,4
11299,722373.22705,4365952.59054,1
11300,722380.964792,4365952.59792,1
11301,722388.702613,4365952.60523,1
11302,722396.440356,4365952.61263,4
11303,722404.178099,4365952.62003,1
11304,722411.91592,4365952.62744,4
11305,722419.653664,4365952.63486,4
11306,722427.391486,4365952.64229,4
11307,722435.129234,4365952.64965,4
11308,722442.866979,4365952.65709,4
11309,722450.604803,4365952.66454,4
11310,722458.34255,4365952.672,4
11311,722466.080297,4365952.67946,4
11312,722473.818125,4365952.68686,4
11313,722481.555873,4365952.69434,4
11314,722489.2937,4365952.70183,4
11315,722497.031449,4365952.70933,4
11316,722504.769201,4365952.71675,4
11317,722512.507029,4365952.72427,4
11318,722520.24478,4365952.73178,4
11319,722527.982532,4365952.73931,4
11320,722535.720364,4365952.74677,4
11321,722543.458117,4365952.75431,4
11322,722551.195947,4365952.76186,4
11323,722558.933701,4365952.76942,4
11324,722566.671455,4365952.77699,4
11325,722574.40929,4365952.78448,4
11326,722582.147045,4365952.79206,4
11327,722589.884801,4365952.79965,4
11328,722597.622635,4365952.80725,4
11329,722605.360392,4365952.81485,4
11330,722613.098227,4365952.82247,4
11331,722620.835987,4365952.83001,4
11332,722628.573746,4365952.83763,4
11333,722636.311582,4365952.84527,4
11334,722644.049342,4365952.85291,4
11335,722651.787104,4365952.86048,4
11336,722659.524942,4365952.86814,4
11337,722667.262703,4365952.87581,4
11338,722675.000465,4365952.88348,4
11339,722682.738307,4365952.89109,4
11340,722690.47607,4365952.89878,3
11634,722350.008144,4365960.2753,2
11635,722357.745876,4365960.28266,4
11636,722365.483689,4365960.28995,4
11637,722373.221422,4365960.29732,1
11638,722380.959233,4365960.30471,1
11639,722388.696968,4365960.3121,1
11640,722396.434703,4365960.31949,1
11641,722404.172518,4365960.32682,1
11642,722411.910254,4365960.33423,4
11643,722419.64799,4365960.34165,4
11644,722427.385804,4365960.34908,4
11645,722435.123542,4365960.35651,4
11646,722442.861358,4365960.36396,4
11647,722450.599098,4365960.37133,4
11648,722458.336838,4365960.37879,4
11649,722466.074655,4365960.38626,4
11650,722473.812395,4365960.39373,4
11651,722481.550138,4365960.40113,4
11652,722489.287957,4365960.40862,4
11653,722497.025698,4365960.41612,4
11654,722504.763518,4365960.42363,4
11655,722512.501261,4365960.43114,4
11656,722520.239007,4365960.43858,4
11657,722527.976828,4365960.44611,4
11658,722535.714573,4365960.45364,4
11659,722543.452318,4365960.46119,4
11660,722551.190143,4365960.46866,4
11661,722558.927889,4365960.47622,4
11662,722566.665635,4365960.48378,4
11663,722574.40346,4365960.49136,4
11664,722582.141208,4365960.49894,4
11665,722589.879033,4365960.50653,4
11666,722597.616784,4365960.51405,4
11667,722605.354534,4365960.52165,4
11668,722613.092361,4365960.52927,4
11669,722620.830111,4365960.53689,4
11670,722628.567864,4365960.54444,4
11671,722636.305693,4365960.55207,4
11672,722644.043445,4365960.55972,4
11673,722651.781275,4365960.56737,4
11674,722659.519028,4365960.57503,4
11675,722667.256784,4365960.58262,4
11676,722674.994615,4365960.59029,4
11677,722682.73237,4365960.59797,4
11678,722690.470125,4365960.60566,4
11972,722350.002539,4365967.98208,4
11973,722357.740341,4365967.98944,1
11974,722365.478066,4365967.99681,1
11975,722373.215791,4365968.00418,1
11976,722380.953597,4365968.01149,1
11977,722388.691324,4365968.01887,1
11978,722396.429128,4365968.02627,4
11979,722404.166856,4365968.03368,4
11980,722411.904584,4365968.04109,4
11981,722419.642391,4365968.04851,4
11982,722427.380122,4365968.05586,4
11983,722435.117852,4365968.0633,4
11984,722442.85566,4365968.07074,4
11985,722450.593391,4365968.07819,4
11986,722458.331125,4365968.08557,4
11987,722466.068934,4365968.09304,4
11988,722473.806667,4365968.10051,4
11989,722481.544477,4365968.108,4
11990,722489.282211,4365968.11549,4
11991,722497.019947,4365968.12291,4
11992,722504.757759,4365968.13041,4
11993,722512.495494,4365968.13792,4
11994,722520.23323,4365968.14544,4
11995,722527.971046,4365968.1529,4
11996,722535.708783,4365968.16043,4
11997,722543.446598,4365968.16798,4
11998,722551.184336,4365968.17553,4
11999,722558.922074,4365968.18309,4
12000,722566.659893,4365968.19058,4
12001,722574.397632,4365968.19815,4
12002,722582.135372,4365968.20573,4
12003,722589.87319,4365968.21332,4
12004,722597.610931,4365968.22092,4
12005,722605.348675,4365968.22845,4
12006,722613.086495,4365968.23606,4
